timestamp,simulation_time,total_vehicles,average_waiting_time,total_queue_length,north_vehicles,south_vehicles,east_vehicles,west_vehicles,north_pressure,south_pressure,east_pressure,west_pressure,current_phase,controller_mode,emergency_active
1770695171.484429,233.9,71,25.314084507042256,46,20,4,15,32,68.33000000000001,4.0,25.0,153.4,4,fixed,False
1770695171.4944153,234.9,72,25.60138888888889,46,21,4,15,32,70.73000000000002,4.0,25.8,155.8,5,fixed,False
1770695171.508779,235.9,72,26.25416666666667,48,21,4,15,32,72.19,4.0,26.6,158.24,5,fixed,False
1770695171.517535,236.9,73,26.55205479452055,48,21,5,15,32,73.69000000000001,5.0,27.4,160.74,5,fixed,False
1770695171.5246487,237.9,74,26.841891891891894,48,21,5,16,32,75.19,5.0,29.200000000000003,163.24,5,fixed,False
1770695171.5358267,238.9,72,18.40277777777778,41,21,5,16,30,76.69,5.0,30.0,92.81,6,fixed,False
1770695171.5444665,239.9,71,14.273239436619718,36,21,5,16,29,78.19,5.01,30.8,58.34,6,fixed,False
1770695171.5592792,240.9,76,10.719736842105263,31,23,6,17,30,81.69,6.11,32.6,37.07,6,fixed,False
1770695171.5701432,241.9,74,10.691891891891892,28,23,6,17,28,83.19,6.21,33.400000000000006,30.32,6,fixed,False
1770695171.580568,242.9,74,10.702702702702704,24,23,6,17,28,84.69,6.3100000000000005,34.2,28.0,6,fixed,False
1770695171.590233,243.9,73,11.178082191780822,24,24,6,17,26,87.19,6.41,35.0,26.0,6,fixed,False
1770695171.599542,244.9,71,11.857746478873237,27,24,6,18,23,88.78,6.53,36.88,23.0,6,fixed,False
1770695171.61478,245.9,71,12.249295774647887,28,24,6,18,23,90.38,6.8100000000000005,37.78,23.0,6,fixed,False
1770695171.6233816,246.9,69,13.010144927536231,28,24,7,18,20,91.98,8.11,38.68,20.0,6,fixed,False
1770695171.6326733,247.9,71,13.040845070422534,29,24,7,18,22,93.60000000000001,8.41,39.58,22.0,6,fixed,False
1770695171.6417284,248.9,68,14.055882352941177,30,24,7,18,19,95.39000000000001,8.71,40.480000000000004,19.0,6,fixed,False
1770695171.6493464,249.9,69,14.291304347826088,31,24,7,19,19,97.19000000000001,9.01,42.41,19.0,6,fixed,False
1770695171.667068,250.9,67,15.180597014925375,31,24,7,19,17,98.99000000000001,9.31,43.41,17.0,6,fixed,False
1770695171.6753962,251.9,65,16.12923076923077,32,24,7,19,15,100.79,9.61,44.44,15.0,6,fixed,False
1770695171.6846807,252.9,66,16.383333333333333,33,25,8,20,13,103.68,10.91,46.54,13.0,6,fixed,False
1770695171.694533,253.9,65,17.143076923076922,33,25,8,20,12,105.58,11.209999999999999,47.64,12.0,6,fixed,False
1770695171.704397,254.9,62,18.50483870967742,33,25,8,20,9,107.48,11.51,48.739999999999995,9.0,6,fixed,False
1770695171.71759,255.9,62,19.051612903225806,34,25,8,20,9,109.38,11.81,49.93000000000001,9.0,6,fixed,False
1770695171.7268648,256.9,61,19.921311475409837,34,25,8,20,8,111.28,12.11,51.13,8.0,6,fixed,False
1770695171.7354438,257.9,62,20.177419354838708,36,25,9,20,8,113.27,13.41,52.42,8.0,6,fixed,False
1770695171.7435613,258.9,62,20.774193548387096,37,25,9,20,8,115.27,13.809999999999999,53.72,8.0,6,fixed,False
1770695171.7521226,259.9,63,21.03174603174603,37,25,9,21,8,117.27,14.21,56.02,8.0,6,fixed,False
1770695171.766695,260.9,63,21.626984126984127,38,25,9,22,7,119.27,14.61,58.37,7.0,6,fixed,False
1770695171.7750385,261.9,63,22.242857142857144,39,26,9,22,6,122.27,15.01,59.85,6.0,6,fixed,False
1770695171.7831063,262.9,64,22.507812499999996,40,26,9,22,7,124.28999999999999,15.41,61.35,7.0,6,fixed,False
1770695171.7917857,263.9,64,23.132812499999996,40,26,9,22,7,126.38999999999999,15.809999999999999,62.85,7.0,6,fixed,False
1770695171.7988725,264.9,66,23.037878787878785,40,28,9,22,7,130.49,16.21,64.35,7.0,6,fixed,False
1770695171.814743,265.9,66,23.64393939393939,40,28,9,22,7,132.58999999999997,16.61,65.85,7.0,6,fixed,False
1770695171.8238122,266.9,67,23.9,42,28,9,23,7,134.75,17.03,68.35,7.0,6,fixed,False
1770695171.8326118,267.9,68,24.166176470588233,42,28,10,23,7,136.95,18.53,69.85,7.0,6,fixed,False
1770695171.8418996,268.9,67,25.16417910447761,43,28,10,23,6,139.15,19.03,71.42,6.0,7,fixed,False
1770695171.8504379,269.9,67,25.808955223880595,44,28,10,23,6,141.35000000000002,19.53,73.03999999999999,6.0,7,fixed,False
1770695171.8664727,270.9,73,24.304109589041094,45,29,12,24,8,144.65,22.03,75.74000000000001,8.0,7,fixed,False
1770695171.8761735,271.9,73,24.920547945205477,45,29,12,24,8,146.95,22.53,77.44,8.0,7,fixed,False
1770695171.8857014,272.9,70,15.57857142857143,37,26,12,24,8,68.88,23.03,79.14,8.0,0,fixed,False
1770695171.8963723,273.9,71,11.81549295774648,33,26,12,25,8,41.379999999999995,23.53,81.91,8.07,0,fixed,False
1770695171.905892,274.9,71,10.567605633802819,28,26,12,25,8,30.12,24.03,83.71000000000001,8.17,0,fixed,False
1770695171.9208353,275.9,69,10.76376811594203,25,24,12,25,8,24.96,24.53,85.51,8.27,0,fixed,False
1770695171.930116,276.9,68,11.144117647058824,26,23,12,25,8,23.0,25.07,87.31,8.4,0,fixed,False
1770695171.939059,277.9,69,11.359420289855072,26,21,13,26,9,21.0,26.67,90.11,9.6,0,fixed,False
1770695171.9472523,278.9,68,11.908823529411764,26,20,13,26,9,20.0,27.27,91.91000000000001,9.8,0,fixed,False
1770695171.9564104,279.9,67,12.488059701492537,27,19,13,26,9,19.0,27.869999999999997,93.71000000000001,10.09,0,fixed,False
1770695171.9737194,280.9,67,12.891044776119402,27,17,13,28,9,17.0,28.47,97.51,10.39,0,fixed,False
1770695171.9939072,281.9,66,13.512121212121214,29,16,13,28,9,16.0,29.150000000000002,99.34000000000002,10.69,0,fixed,False
1770695172.0192394,282.9,65,14.166153846153847,29,14,13,28,10,14.0,29.85,101.24000000000001,11.99,0,fixed,False
1770695172.0437078,283.9,64,14.8546875,31,13,13,28,10,13.0,30.56,103.22000000000001,12.29,0,fixed,False
1770695172.0571742,284.9,63,15.582539682539684,31,12,13,28,10,12.0,31.36,105.22000000000001,12.59,0,fixed,False
1770695172.0832536,285.9,61,16.601639344262296,31,9,13,28,11,9.0,32.16,107.22000000000001,13.89,0,fixed,False
1770695172.094723,286.9,61,17.121311475409836,33,9,13,28,11,9.0,32.96,109.29000000000002,14.190000000000001,0,fixed,False
1770695172.1064427,287.9,58,18.6,35,6,13,28,11,6.0,33.84,111.49000000000001,14.55,0,fixed,False
1770695172.1163385,288.9,64,17.403125000000003,35,9,15,29,11,9.0,36.739999999999995,114.69000000000001,14.95,0,fixed,False
1770695172.1272855,289.9,63,18.234920634920638,35,8,15,29,11,8.0,37.64,116.89000000000001,15.350000000000001,0,fixed,False
1770695172.1429603,290.9,63,18.790476190476195,35,8,15,29,11,8.0,38.54,119.09000000000002,15.75,0,fixed,False
1770695172.153286,291.9,63,19.35238095238096,36,8,15,29,11,8.0,39.44,121.29000000000002,16.19,0,fixed,False
1770695172.163225,292.9,65,19.310769230769235,36,8,15,29,13,8.0,40.34,123.49000000000001,18.69,0,fixed,False
1770695172.1722395,293.9,64,20.175000000000004,36,7,15,29,13,7.0,41.239999999999995,125.69000000000001,19.19,0,fixed,False
1770695172.1827753,294.9,63,21.07619047619048,38,6,15,29,13,6.0,42.14,127.94000000000001,19.7,0,fixed,False
1770695172.1988208,295.9,63,21.67936507936508,38,5,15,30,13,5.0,43.04,131.24,20.3,0,fixed,False
1770695172.208412,296.9,63,22.282539682539685,38,5,15,30,13,5.0,43.94,133.54000000000002,20.9,0,fixed,False
1770695172.218246,297.9,64,22.528125000000003,38,6,15,30,13,6.0,44.84,135.84000000000003,21.5,0,fixed,False
1770695172.2268465,298.9,65,22.773846153846158,39,6,16,30,13,6.0,46.79,138.14000000000001,22.1,0,fixed,False
1770695172.2366383,299.9,65,23.373846153846156,39,6,16,30,13,6.0,47.79,140.44,22.700000000000003,0,fixed,False
1770695172.2521493,300.9,69,22.584057971014495,39,7,17,31,14,7.0,49.79,143.74,24.3,0,fixed,False
1770695172.2615407,301.9,69,23.152173913043477,40,7,17,31,14,7.0,50.79,146.06,24.9,0,fixed,False
1770695172.2718346,302.9,70,23.41857142857143,43,7,17,32,14,7.0,51.89,149.46000000000004,25.58,1,fixed,False
1770695172.2803261,303.9,69,24.389855072463767,44,6,17,32,14,6.0,52.99,151.92000000000002,26.380000000000003,1,fixed,False
1770695172.2911775,304.9,70,24.669999999999998,44,6,17,33,14,6.0,54.089999999999996,155.42000000000002,27.18,1,fixed,False
1770695172.3070962,305.9,70,25.304285714285715,45,6,17,33,14,6.0,55.19,157.96000000000004,27.980000000000004,1,fixed,False
1770695172.3165834,306.9,69,16.42463768115942,38,7,17,31,14,7.0,56.29,90.26,28.78,2,fixed,False
1770695172.329614,307.9,69,12.218840579710143,33,7,17,30,15,7.0,57.47,58.260000000000005,30.580000000000002,2,fixed,False
1770695172.3407137,308.9,72,9.16111111111111,28,7,18,30,17,7.0,59.74,37.84,33.38,2,fixed,False
1770695172.3513153,309.9,71,8.808450704225352,25,7,18,29,17,7.0,61.04,31.32,34.18000000000001,2,fixed,False
1770695172.3662932,310.9,71,8.784507042253521,22,7,18,29,17,7.0,62.34,29.0,35.03,2,fixed,False
1770695172.3782365,311.9,69,9.357971014492755,22,7,18,27,17,7.0,63.64,27.0,35.93000000000001,2,fixed,False
1770695172.389238,312.9,69,9.6768115942029,22,9,18,25,17,9.0,64.94,25.0,36.83,2,fixed,False
1770695172.397522,313.9,68,10.15,23,9,18,24,17,9.0,66.28999999999999,24.0,37.730000000000004,2,fixed,False
1770695172.407896,314.9,66,10.806060606060607,23,9,18,22,17,9.0,67.69,22.0,38.63,2,fixed,False
1770695172.4253592,315.9,67,10.988059701492539,23,10,18,20,19,10.0,69.09,20.0,41.53,2,fixed,False
1770695172.4355452,316.9,68,11.177941176470586,25,10,18,21,19,10.0,70.49000000000001,21.0,42.519999999999996,2,fixed,False
1770695172.4447703,317.9,66,11.899999999999999,26,10,18,19,19,10.03,71.89,19.0,43.620000000000005,2,fixed,False
1770695172.4556296,318.9,65,12.48307692307692,26,10,19,17,19,10.13,74.28999999999999,17.0,44.72,2,fixed,False
1770695172.4663825,319.9,64,13.084374999999998,26,10,19,16,19,10.23,75.69,16.0,45.82,2,fixed,False
1770695172.480765,320.9,63,13.71111111111111,28,10,19,15,19,10.36,77.09,15.0,46.93000000000001,2,fixed,False
1770695172.4904616,321.9,62,14.383870967741935,28,10,19,14,19,10.56,78.49000000000001,14.0,48.13,2,fixed,False
1770695172.5005324,322.9,61,15.078688524590163,28,10,19,12,20,10.76,79.89,12.0,50.33,2,fixed,False
1770695172.5107043,323.9,59,16.071186440677966,29,10,19,10,20,10.96,81.33,10.0,51.53,2,fixed,False
1770695172.5201614,324.9,60,16.28666666666667,29,11,20,9,20,12.16,83.83,9.0,52.730000000000004,2,fixed,False
1770695172.535823,325.9,60,16.77,29,11,20,9,20,12.36,85.33,9.0,53.93,2,fixed,False
1770695172.545909,326.9,59,17.56271186440678,30,11,20,8,20,12.56,86.92999999999999,8.0,55.13,2,fixed,False
1770695172.5571089,327.9,59,18.083050847457624,31,11,20,8,20,12.83,88.53,8.0,56.330000000000005,2,fixed,False
1770695172.564726,328.9,58,18.937931034482755,32,11,20,7,20,13.18,90.13,7.0,57.53,2,fixed,False
1770695172.5753727,329.9,58,19.48965517241379,32,11,21,6,20,13.58,92.73,6.0,58.730000000000004,2,fixed,False
1770695172.5928438,330.9,60,19.408333333333328,36,11,22,6,21,14.03,95.39999999999999,6.0,61.02,2,fixed,False
1770695172.6018836,331.9,60,20.00833333333333,36,11,22,6,21,14.63,97.1,6.0,62.32,2,fixed,False
1770695172.6120296,332.9,61,20.273770491803276,37,11,22,7,21,15.23,98.8,7.0,63.64000000000001,2,fixed,False
1770695172.6206832,333.9,62,20.54354838709677,37,12,22,7,21,16.830000000000002,100.5,7.0,65.04,2,fixed,False
1770695172.6289573,334.9,63,20.8047619047619,37,12,22,7,22,17.43,102.19999999999999,7.0,67.44,2,fixed,False
1770695172.6434724,335.9,63,21.39206349206349,37,12,22,7,22,18.03,103.89999999999999,7.0,68.84,2,fixed,False
1770695172.653238,336.9,65,21.303076923076922,37,14,22,7,22,20.630000000000003,105.6,7.0,70.24000000000001,3,fixed,False
1770695172.6611621,337.9,67,21.220895522388062,38,14,22,7,24,21.23,107.31,7.0,73.64000000000001,3,fixed,False
1770695172.6694877,338.9,68,21.473529411764705,39,14,22,8,24,21.830000000000002,109.11000000000001,8.0,75.08000000000001,3,fixed,False
1770695172.674752,339.9,69,21.755072463768116,42,14,23,8,24,22.560000000000002,111.91000000000001,8.06,76.58,3,fixed,False
1770695172.6948328,340.9,67,12.801492537313433,33,14,20,9,24,23.36,42.17,9.16,78.08,4,fixed,False
1770695172.7043657,341.9,67,10.332835820895522,28,14,20,9,24,24.16,23.18,9.26,79.63,4,fixed,False
1770695172.71364,342.9,68,10.080882352941176,25,15,20,9,24,25.96,20.0,9.36,81.22999999999999,4,fixed,False
1770695172.7229102,343.9,65,10.93230769230769,26,15,17,9,24,26.759999999999998,17.0,9.46,82.84,4,fixed,False
1770695172.7319903,344.9,65,11.33230769230769,26,15,17,9,24,27.560000000000002,17.0,9.56,84.53999999999999,4,fixed,False
1770695172.7470245,345.9,64,11.915624999999999,26,15,14,10,25,28.36,14.0,10.66,87.24000000000001,4,fixed,False
1770695172.7544305,346.9,62,12.729032258064517,27,15,12,10,25,29.16,12.0,10.76,89.0,4,fixed,False
1770695172.765216,347.9,61,13.421311475409835,31,15,11,10,25,30.11,11.0,10.89,90.86999999999999,4,fixed,False
1770695172.7747135,348.9,59,14.401694915254236,31,15,9,10,25,31.11,9.0,11.09,92.77,4,fixed,False
1770695172.784894,349.9,58,15.184482758620689,31,15,8,10,25,32.11,8.0,11.29,94.67,4,fixed,False
1770695172.7981687,350.9,57,15.994736842105262,31,15,7,10,25,33.11,7.0,11.49,96.57,4,fixed,False
1770695172.808617,351.9,57,16.561403508771928,33,16,6,10,25,35.11,6.0,11.78,98.50999999999999,4,fixed,False
1770695172.8202949,352.9,57,17.140350877192983,33,16,4,11,26,36.11,4.0,13.08,101.51,4,fixed,False
1770695172.825711,353.9,57,17.72105263157895,34,16,4,11,26,37.11,4.0,13.39,103.51,4,fixed,False
1770695172.8400362,354.9,57,18.31754385964912,34,16,4,11,26,38.11,4.0,13.79,105.51,4,fixed,False
1770695172.859217,355.9,56,19.251785714285713,34,16,3,11,26,39.11,3.0,14.190000000000001,107.51,4,fixed,False
1770695172.870484,356.9,56,19.876785714285713,35,16,3,11,26,40.209999999999994,3.0,14.59,109.51,4,fixed,False
1770695172.882931,357.9,56,20.501785714285713,35,16,3,11,26,41.31,3.0,14.99,111.51,4,fixed,False
1770695172.8940272,358.9,56,21.126785714285713,35,16,3,11,26,42.41,3.0,15.39,113.51,4,fixed,False
1770695172.9033105,359.9,55,22.15272727272727,36,16,2,11,26,43.51,2.0,15.79,115.54,4,fixed,False
1770695172.9174664,360.9,68,18.46029411764706,38,19,6,14,29,47.61,6.0,19.28,120.64,4,fixed,False
1770695172.926934,361.9,71,18.225352112676056,39,20,6,15,30,49.709999999999994,6.0,20.95,123.74000000000001,4,fixed,False
1770695172.937941,362.9,71,18.77887323943662,40,20,6,15,30,50.84,6.0,21.65,125.84,4,fixed,False
1770695172.9475102,363.9,71,19.35211267605634,42,20,6,15,30,52.04,6.0,22.35,128.01,4,fixed,False
1770695172.9558234,364.9,71,19.943661971830984,42,20,6,15,30,53.24,6.0,23.05,130.31,4,fixed,False
1770695172.9699428,365.9,71,20.549295774647888,43,20,6,15,30,54.54,6.0,23.75,132.61,4,fixed,False
1770695172.9803495,366.9,71,21.169014084507044,45,20,6,15,30,55.9,6.0,24.450000000000003,134.95,4,fixed,False
1770695172.9894116,367.9,73,21.205479452054796,45,20,6,16,31,57.300000000000004,6.0,26.15,138.35000000000002,4,fixed,False
1770695172.9992156,368.9,73,21.824657534246576,46,20,6,16,31,58.7,6.0,26.869999999999997,140.75,4,fixed,False
1770695173.0088372,369.9,73,22.454794520547946,46,21,5,16,31,61.1,5.0,27.67,143.15,4,fixed,False
1770695173.0247648,370.9,74,22.772972972972973,46,21,6,16,31,62.5,6.0,28.47,145.55,5,fixed,False
1770695173.0342984,371.9,74,23.394594594594594,46,21,6,16,31,63.900000000000006,6.0,29.27,147.95,5,fixed,False
1770695173.0421445,372.9,74,24.04054054054054,48,21,6,16,31,65.39000000000001,6.0,30.160000000000004,150.35000000000002,5,fixed,False
1770695173.0533283,373.9,74,24.69864864864865,49,21,6,16,31,66.89000000000001,6.0,31.060000000000002,152.82,5,fixed,False
1770695173.0631819,374.9,72,15.561111111111112,40,21,6,17,28,68.39000000000001,6.0,32.96,76.69,6,fixed,False
1770695173.080359,375.9,73,11.852054794520548,34,21,6,17,29,69.89000000000001,6.0,33.86,49.77,6,fixed,False
1770695173.089416,376.9,73,9.894520547945206,28,21,6,17,29,71.39000000000001,6.0,34.760000000000005,33.08,6,fixed,False
1770695173.0989702,377.9,70,10.152857142857146,26,21,6,17,26,72.89000000000001,6.05,35.660000000000004,26.47,6,fixed,False
1770695173.108403,378.9,71,10.308450704225354,26,22,6,17,26,75.39000000000001,6.15,36.650000000000006,26.0,6,fixed,False
1770695173.1171129,379.9,69,10.984057971014492,26,22,6,17,24,76.89,6.25,37.650000000000006,24.0,6,fixed,False
1770695173.1364536,380.9,70,11.198571428571428,26,22,7,18,23,78.39,7.35,39.650000000000006,23.0,6,fixed,False
1770695173.1507254,381.9,69,11.743478260869564,27,22,7,19,21,79.93,7.45,41.650000000000006,21.0,6,fixed,False
1770695173.1632192,382.9,69,12.143478260869564,28,22,7,19,21,81.53,7.55,42.71,21.0,6,fixed,False
1770695173.1770978,383.9,67,12.923880597014925,28,22,7,19,19,83.13,7.65,43.81,19.0,6,fixed,False
1770695173.1891682,384.9,68,13.149999999999999,29,24,7,19,18,86.72999999999999,7.78,44.910000000000004,18.0,6,fixed,False
1770695173.2297502,385.9,67,13.77910447761194,29,24,7,19,17,88.33,7.98,46.010000000000005,17.0,6,fixed,False
1770695173.2543516,386.9,66,14.427272727272726,29,24,7,19,16,89.92999999999999,8.18,47.11,16.0,6,fixed,False
1770695173.2718208,387.9,66,14.89090909090909,32,25,7,20,14,92.60000000000001,8.38,49.3,14.0,6,fixed,False
1770695173.2923715,388.9,66,15.389393939393939,33,25,7,21,13,94.39,8.58,51.6,13.0,6,fixed,False
1770695173.3104753,389.9,63,16.660317460317458,34,25,7,21,10,96.19,8.870000000000001,52.900000000000006,10.0,6,fixed,False
1770695173.3404047,390.9,66,16.418181818181818,34,25,9,21,11,97.99,11.17,54.2,11.0,6,fixed,False
1770695173.3586373,391.9,64,17.4703125,35,25,9,21,9,99.79,11.47,55.550000000000004,9.0,6,fixed,False
1770695173.3760352,392.9,63,18.331746031746032,37,25,9,21,8,101.67999999999999,11.86,56.95,8.0,6,fixed,False
1770695173.3895612,393.9,63,18.91904761904762,37,25,9,21,8,103.58,12.26,58.35,8.0,6,fixed,False
1770695173.4050121,394.9,62,19.820967741935487,37,25,9,21,7,105.48,12.66,59.75,7.0,6,fixed,False
1770695173.428269,395.9,61,20.767213114754103,38,25,9,21,6,107.47000000000001,13.059999999999999,61.150000000000006,6.0,6,fixed,False
1770695173.4488266,396.9,64,20.4015625,40,26,10,22,6,110.47000000000001,14.490000000000002,63.61000000000001,6.0,6,fixed,False
1770695173.4645185,397.9,64,21.0265625,40,26,10,22,6,112.47000000000001,14.990000000000002,65.11000000000001,6.0,6,fixed,False
1770695173.4853473,398.9,64,21.6578125,41,26,10,22,6,114.51,15.489999999999998,66.61000000000001,6.0,6,fixed,False
1770695173.4972324,399.9,64,22.309375,42,26,10,22,6,116.61000000000001,15.989999999999998,68.18,6.0,6,fixed,False
1770695173.5340145,400.9,65,22.61230769230769,42,26,10,23,6,118.71000000000001,16.49,70.78,6.0,6,fixed,False
1770695173.5550225,401.9,66,22.906060606060606,42,26,11,23,6,120.81,17.99,72.38,6.0,6,fixed,False
1770695173.5777783,402.9,65,23.904615384615383,42,26,11,23,5,122.91000000000001,18.49,73.98,5.0,6,fixed,False
1770695173.5990133,403.9,66,24.17878787878788,42,26,11,24,5,125.01,18.99,76.58,5.0,6,fixed,False
1770695173.6203446,404.9,66,24.821212121212117,44,26,11,24,5,127.11000000000001,19.520000000000003,78.19,5.0,7,fixed,False
1770695173.6549838,405.9,70,24.03142857142857,44,27,11,25,7,130.20999999999998,20.12,80.89,7.0,7,fixed,False
1770695173.677529,406.9,70,24.659999999999997,44,27,11,25,7,132.31,20.72,82.59,7.0,7,fixed,False
1770695173.6989756,407.9,70,25.30142857142857,45,27,11,25,7,134.5,21.32,84.28999999999999,7.0,7,fixed,False
1770695173.7191615,408.9,69,16.314492753623185,37,26,11,25,7,66.56,21.92,85.99000000000001,7.1,0,fixed,False
1770695173.740344,409.9,69,12.54927536231884,33,26,11,25,7,38.11,22.590000000000003,87.69,7.2,0,fixed,False
1770695173.7772806,410.9,70,11.308571428571428,28,26,11,26,7,28.18,23.29,90.39,7.3,0,fixed,False
1770695173.7985644,411.9,71,11.22112676056338,27,24,12,26,9,24.0,24.990000000000002,92.19,9.49,0,fixed,False
1770695173.820499,412.9,71,11.601408450704225,27,23,12,26,10,23.0,25.69,93.99,10.69,0,fixed,False
1770695173.8391533,413.9,69,12.328985507246376,27,21,12,26,10,21.0,26.39,95.79,10.89,0,fixed,False
1770695173.8604429,414.9,69,12.733333333333334,28,21,12,26,10,21.0,27.090000000000003,97.68,11.09,0,fixed,False
1770695173.8895068,415.9,68,13.336764705882352,29,19,12,27,10,19.0,27.79,100.58,11.32,0,fixed,False
1770695173.909267,416.9,66,14.184848484848484,30,17,12,27,10,17.0,28.490000000000002,102.50999999999999,11.620000000000001,0,fixed,False
1770695173.9310775,417.9,66,14.639393939393939,30,16,12,28,10,16.0,29.19,105.50999999999999,11.92,0,fixed,False
1770695173.953061,418.9,64,15.565624999999999,30,14,12,28,10,14.0,29.89,107.50999999999999,12.22,0,fixed,False
1770695173.9736893,419.9,62,16.56451612903226,31,12,12,28,10,12.0,30.59,109.59,12.52,0,fixed,False
1770695174.0022185,420.9,63,16.8015873015873,32,10,13,29,11,10.0,32.34,112.69,13.82,0,fixed,False
